datetime,pct,precip,precipcover,preciptype,snow,snowdepth
2020-07-20,0.8492852583052484,0.0,0.0,,0.0,0.0
2020-07-21,0.8450670297021532,0.0,0.0,,0.0,0.0
2020-07-22,0.8242034682895631,0.11,29.17,rain,0.0,0.0
2020-07-23,0.8472341075336484,0.764,16.67,rain,0.0,0.0
2020-07-24,0.8434327298631012,0.0,0.0,,0.0,0.0
2020-07-25,0.8310324619638723,0.0,0.0,,0.0,0.0
2020-07-26,0.854209035693912,0.0,0.0,,0.0,0.0
2020-07-27,0.7813847600618581,0.0,0.0,,0.0,0.0
2020-07-28,0.8191227149147249,0.005,4.17,rain,0.0,0.0
2020-07-29,0.8302399129297968,0.0,0.0,,0.0,0.0
2020-07-30,0.8364439860968493,0.0,0.0,,0.0,0.0
2020-07-31,0.8660858965661626,0.0,0.0,,0.0,0.0
2020-08-01,0.8688632752838948,0.0,0.0,,0.0,0.0
2020-08-02,0.8656240233128736,0.065,4.17,rain,0.0,0.0
2020-08-03,0.7203510569158209,0.0,0.0,,0.0,0.0
2020-08-04,0.7744648509172201,0.166,8.33,rain,0.0,0.0
2020-08-05,0.8189045160331813,0.0,0.0,,0.0,0.0
2020-08-06,0.813877447400638,0.0,0.0,,0.0,0.0
2020-08-07,0.8219417221857475,0.0,0.0,,0.0,0.0
2020-08-08,0.8297069234446757,0.0,0.0,,0.0,0.0
2020-08-09,0.7731077734367828,0.0,0.0,,0.0,0.0
2020-08-10,0.7191711220663746,0.0,0.0,,0.0,0.0
2020-08-11,0.7314194375839562,0.0,0.0,,0.0,0.0
2020-08-12,0.764183053977392,0.0,0.0,,0.0,0.0
2020-08-13,0.7924905965768985,0.0,0.0,,0.0,0.0
2020-08-14,0.7426118388071834,0.0,0.0,,0.0,0.0
2020-08-15,0.8108629221783096,0.0,0.0,,0.0,0.0
2020-08-16,0.8043365430638612,0.145,33.33,rain,0.0,0.0
2020-08-17,0.7807622918928632,0.107,16.67,rain,0.0,0.0
2020-08-18,0.812148356936463,0.158,16.67,rain,0.0,0.0
2020-08-19,0.8047589134135766,0.058,12.5,rain,0.0,0.0
2020-08-20,0.8279560937327406,0.0,0.0,,0.0,0.0
2020-08-21,0.8245549152940503,0.0,0.0,,0.0,0.0
2020-08-22,0.8723068990008076,0.087,16.67,rain,0.0,0.0
2020-08-23,0.8640231123236446,1.392,20.83,rain,0.0,0.0
2020-08-24,0.8102050272509,0.0,0.0,,0.0,0.0
2020-08-25,0.7738512840328586,0.0,0.0,,0.0,0.0
2020-08-26,0.8188844568212638,0.0,0.0,,0.0,0.0
2020-08-27,0.8114704166531003,0.168,16.67,rain,0.0,0.0
2020-08-28,0.7710625582222026,0.0,0.0,,0.0,0.0
2020-08-29,0.7545263848229444,0.072,16.67,rain,0.0,0.0
2020-08-30,0.8042261409288063,0.0,0.0,,0.0,0.0
2020-08-31,0.802789539307577,0.0,0.0,,0.0,0.0
2020-09-01,0.8373802616030984,0.0,0.0,,0.0,0.0
2020-09-02,0.8563719036259252,0.194,20.83,rain,0.0,0.0
2020-09-03,0.843514369325837,0.015,12.5,rain,0.0,0.0
2020-09-04,0.7756961615862055,0.0,0.0,,0.0,0.0
2020-09-05,0.8323906582396154,0.0,0.0,,0.0,0.0
2020-09-06,0.8113331264646808,0.0,0.0,,0.0,0.0
2020-09-07,0.8686622752192859,0.0,0.0,,0.0,0.0
2020-09-08,0.8320768506461043,0.0,0.0,,0.0,0.0
2020-09-09,0.853543656128229,0.0,0.0,,0.0,0.0
2020-09-10,0.8571614493814308,0.282,29.17,rain,0.0,0.0
2020-09-11,0.817310125431605,0.0,0.0,,0.0,0.0
2020-09-12,0.846942823724153,0.0,0.0,,0.0,0.0
2020-09-13,0.8405344014686861,0.0,0.0,,0.0,0.0
2020-09-14,0.7652320598770825,0.0,0.0,,0.0,0.0
2020-09-15,0.8481600023624938,0.0,0.0,,0.0,0.0
2020-09-16,0.8163235688712108,0.0,0.0,,0.0,0.0
2020-09-17,0.8387090136510682,0.0,0.0,,0.0,0.0
2020-09-18,0.7815174001097005,0.0,0.0,,0.0,0.0
2020-09-19,0.8243402815640407,0.0,0.0,,0.0,0.0
2020-09-20,0.8400599568350299,0.0,0.0,,0.0,0.0
2020-09-21,0.8075056923282418,0.0,0.0,,0.0,0.0
2020-09-22,0.8034142494337035,0.0,0.0,,0.0,0.0
2020-09-23,0.8673104934648752,0.0,0.0,,0.0,0.0
2020-09-24,0.8165213716810755,0.0,0.0,,0.0,0.0
2020-09-25,0.8029262433251616,0.0,0.0,,0.0,0.0
2020-09-26,0.8384999236368907,0.0,0.0,,0.0,0.0
2020-09-27,0.8588217566031411,0.0,0.0,,0.0,0.0
2020-09-28,0.8003203722139496,0.048,12.5,rain,0.0,0.0
2020-09-29,0.851483681879741,0.0,0.0,,0.0,0.0
2020-09-30,0.8302699331153943,0.52,37.5,rain,0.0,0.0
2020-10-01,0.8617093870995534,0.0,0.0,,0.0,0.0
2020-10-02,0.806231758304886,0.021,8.33,rain,0.0,0.0
2020-10-03,0.8106380311108198,0.0,0.0,,0.0,0.0
2020-10-04,0.8444165514482566,0.0,0.0,,0.0,0.0
2020-10-05,0.7603445908641748,0.002,8.33,rain,0.0,0.0
2020-10-06,0.8413223884674126,0.0,0.0,,0.0,0.0
2020-10-07,0.8378937418351433,0.018,4.17,rain,0.0,0.0
2020-10-08,0.8170109659083207,0.0,0.0,,0.0,0.0
2020-10-09,0.8178187602523403,0.0,0.0,,0.0,0.0
2020-10-10,0.7985253402070931,0.0,0.0,,0.0,0.0
2020-10-11,0.8099346643564861,0.0,0.0,,0.0,0.0
2020-10-12,0.8494488463182188,0.0,0.0,,0.0,0.0
2020-10-13,0.8413552631694096,1.352,75.0,rain,0.0,0.0
2020-10-14,0.7793077883276288,0.011,4.17,rain,0.0,0.0
2020-10-15,0.8108548384159993,0.0,0.0,,0.0,0.0
2020-10-16,0.818423042804655,0.421,33.33,rain,0.0,0.0
2020-10-17,0.8184790144119899,1.316,41.67,rain,0.0,0.0
2020-10-18,0.8178003210903889,0.0,0.0,,0.0,0.0
2020-10-19,0.7372381636300778,0.0,0.0,,0.0,0.0
2020-10-20,0.8051813247295603,0.0,0.0,,0.0,0.0
2020-10-21,0.8432044010807751,0.062,20.83,rain,0.0,0.0
2020-10-22,0.8598523142490471,0.0,0.0,,0.0,0.0
2020-10-23,0.7572129747740017,0.0,0.0,,0.0,0.0
2020-10-24,0.7769975849540193,0.0,0.0,,0.0,0.0
2020-10-25,0.7672736252158209,0.0,0.0,,0.0,0.0
2020-10-26,0.7983572315454868,0.011,8.33,rain,0.0,0.0
2020-10-27,0.7856649589331768,0.0,0.0,,0.0,0.0
2020-10-28,0.8010526038318004,0.29,54.17,rain,0.0,0.0
2020-10-29,0.8010623934045391,0.88,50.0,rain,0.0,0.0
2020-10-30,0.7352853650038378,0.342,66.67,"rain,snow",0.6,0.2
2020-10-31,0.8001694526274554,0.0,0.0,"rain,snow",0.4,0.9
2020-11-01,0.8292845306040378,0.635,37.5,rain,0.0,0.8
2020-11-02,0.7801423639289566,0.0,0.0,,0.0,0.1
2020-11-03,0.8630519138122168,0.0,0.0,,0.0,0.0
2020-11-04,0.8341292173777319,0.0,0.0,,0.0,0.0
2020-11-05,0.8552900523158371,0.0,0.0,,0.0,0.0
2020-11-06,0.7535816538688841,0.0,0.0,,0.0,0.0
2020-11-07,0.8235029049864043,0.0,0.0,,0.0,0.0
2020-11-08,0.875963340330272,0.0,0.0,,0.0,0.0
2020-11-09,0.8245996153442421,0.0,0.0,,0.0,0.0
2020-11-10,0.813196531675412,0.0,0.0,,0.0,0.0
2020-11-11,0.8601531413894903,0.001,4.17,rain,0.0,0.0
2020-11-12,0.8034712923682825,0.017,12.5,rain,0.0,0.0
2020-11-13,0.849384978767558,0.232,54.17,rain,0.0,0.0
2020-11-14,0.7445951613246337,0.0,0.0,,0.0,0.0
2020-11-15,0.8271637894944222,0.117,12.5,rain,0.0,0.0
2020-11-16,0.8361421626137719,0.312,12.5,rain,0.0,0.0
2020-11-17,0.827716613227345,0.0,0.0,,0.0,0.0
2020-11-18,0.8475111853837687,0.0,0.0,,0.0,0.0
2020-11-19,0.8318058315787065,0.0,0.0,,0.0,0.0
2020-11-20,0.8134289077425834,0.0,0.0,,0.0,0.0
2020-11-21,0.6660259944860182,0.0,0.0,,0.0,0.0
2020-11-22,0.6317119730508634,0.0,0.0,,0.0,0.0
2020-11-23,0.857794121174243,1.808,37.5,rain,0.0,0.0
2020-11-24,0.8429621833053107,0.0,0.0,,0.0,0.0
2020-11-25,0.8295902368788002,0.011,4.17,rain,0.0,0.0
2020-11-26,0.788908349895444,0.299,45.83,rain,0.0,0.0
2020-11-27,0.7861808743162246,0.0,0.0,,0.0,0.0
2020-11-28,0.8602376969837396,0.0,0.0,,0.0,0.0
2020-11-29,0.8313366600628386,0.0,0.0,,0.0,0.0
2020-11-30,0.7760400413067414,0.895,50.0,rain,0.0,0.0
2020-12-01,0.8356274700782025,0.482,16.67,rain,0.0,0.0
2020-12-02,0.8356374950738783,0.0,0.0,,0.0,0.0
2020-12-03,0.7811085967501521,0.0,0.0,,0.0,0.0
2020-12-04,0.8161945939284927,0.026,12.5,rain,0.0,0.0
2020-12-05,0.757651167762176,1.736,91.67,"rain,snow",0.0,0.3
2020-12-06,0.7851366190617132,0.001,4.17,"rain,snow",1.4,1.4
2020-12-07,0.7599639741618238,0.0,0.0,,0.0,1.1
2020-12-08,0.7340429584653186,0.0,0.0,snow,0.0,1.0
2020-12-09,0.8009568381510832,0.0,0.0,,0.0,0.8
2020-12-10,0.8128674581537145,0.0,0.0,,0.0,0.6
2020-12-11,0.7186517518958616,0.0,0.0,,0.0,0.0
2020-12-12,0.7414765365471148,0.465,29.17,rain,0.0,0.0
2020-12-13,0.7529216839394073,0.0,0.0,,0.0,0.0
2020-12-14,0.812153803308439,0.073,33.33,"rain,snow",0.3,0.1
2020-12-15,0.7613384817083005,0.0,0.0,,0.0,0.1
2020-12-16,0.7179952134121068,0.011,4.17,"rain,snow",2.6,0.9
2020-12-17,0.5604162934300729,0.325,54.17,"rain,snow",7.0,3.8
2020-12-18,0.7084694145204302,0.0,0.0,snow,0.0,4.1
2020-12-19,0.7290891504047654,0.0,0.0,,0.0,3.9
2020-12-20,0.8306709130984354,0.031,8.33,"rain,snow",0.0,3.1
2020-12-21,0.8098921784810478,0.0,0.0,,0.0,2.8
2020-12-22,0.8043453831432178,0.0,0.0,,0.0,2.4
2020-12-23,0.8142024534912569,0.0,0.0,,0.0,2.2
2020-12-24,0.8316549747240807,0.0,0.0,,0.0,1.8
2020-12-25,0.7069921688613167,1.55,70.83,rain,0.0,0.3
2020-12-26,0.8740766511570531,0.0,0.0,,0.0,0.1
2020-12-27,0.8573626533200034,0.0,0.0,,0.0,0.0
2020-12-28,0.8319985468173838,0.0,0.0,,0.0,0.0
2020-12-29,0.8148474806314525,0.0,0.0,,0.0,0.0
2020-12-30,0.8217611339294968,0.0,0.0,,0.0,0.0
2020-12-31,0.7953562263548198,0.102,12.5,rain,0.0,0.0
2021-01-01,0.8398298319288314,0.033,4.17,rain,0.0,0.0
2021-01-02,0.8800400326234847,0.47,50.0,rain,0.2,0.3
2021-01-03,0.8416468832179989,0.033,16.67,"rain,snow",0.0,0.0
2021-01-04,0.7810057199372205,0.0,0.0,"rain,snow",0.1,0.2
2021-01-05,0.8348289026468959,0.011,4.17,"rain,snow",0.0,0.0
2021-01-06,0.8202192783899165,0.0,0.0,,0.0,0.0
2021-01-07,0.8756296106265493,0.0,0.0,,0.0,0.0
2021-01-08,0.7746166040875864,0.0,0.0,,0.0,0.0
2021-01-09,0.80068768332762,0.0,0.0,,0.0,0.0
2021-01-10,0.8387842778826436,0.0,0.0,,0.0,0.0
2021-01-11,0.8335248002944065,0.0,0.0,,0.0,0.0
2021-01-12,0.8242126685450808,0.0,0.0,,0.0,0.0
2021-01-13,0.8660759498207984,0.0,0.0,,0.0,0.0
2021-01-14,0.85048039133876,0.108,41.67,"rain,snow",0.0,0.0
2021-01-15,0.8811998685150881,0.0,0.0,,0.0,0.0
2021-01-16,0.8657674065715633,1.099,50.0,rain,0.0,0.0
2021-01-17,0.8678072676320012,0.0,0.0,,0.0,0.0
2021-01-18,0.8610102523327074,0.0,0.0,,0.0,0.0
2021-01-19,0.8683247907615635,0.0,0.0,,0.0,0.0
2021-01-20,0.8420602035296375,0.0,0.0,,0.0,0.0
2021-01-21,0.8212219858209611,0.0,0.0,,0.0,0.0
2021-01-22,0.8717025219660466,0.0,0.0,,0.0,0.0
2021-01-23,0.8546437825606072,0.0,0.0,,0.0,0.0
2021-01-24,0.8187295081127721,0.0,0.0,,0.0,0.0
2021-01-25,0.878745084175074,0.0,0.0,,0.0,0.0
2021-01-26,0.8518954651146328,0.204,25.0,"rain,snow",0.8,0.3
2021-01-27,0.8052892312326179,0.088,37.5,"rain,snow",0.5,1.1
2021-01-28,0.8000649862584854,0.056,29.17,"rain,snow",0.4,1.0
2021-01-29,0.801896540160999,0.0,0.0,,0.0,1.0
2021-01-30,0.8493420296545865,0.0,0.0,,0.0,1.0
2021-01-31,0.8473371947541088,0.0,0.0,,0.0,1.0
2021-02-01,0.8086318948169289,0.669,41.67,"rain,snow",0.6,1.2
2021-02-02,0.7618960896173365,0.293,54.17,"rain,snow",0.5,1.8
2021-02-03,0.7908864668021083,0.0,0.0,,0.0,1.7
2021-02-04,0.7956242902260842,0.011,4.17,"rain,snow",0.0,1.6
2021-02-05,0.8345358162607631,0.012,8.33,rain,0.0,1.5
2021-02-06,0.8615068434129458,0.0,0.0,,0.0,1.3
2021-02-07,0.7734428793250531,0.435,33.33,"rain,snow",1.8,1.8
2021-02-08,0.81931770163076,0.0,0.0,"rain,snow",1.1,3.8
2021-02-09,0.7588704727617294,0.173,33.33,snow,0.3,3.6
2021-02-10,0.8257547417529649,0.0,0.0,snow,0.2,3.7
2021-02-11,0.8327431078225369,0.0,0.0,,0.0,3.5
2021-02-12,0.8302660811713292,0.0,0.0,,0.0,3.4
2021-02-13,0.8617071869817778,0.0,0.0,,0.0,3.1
2021-02-14,0.8627677006954705,0.0,0.0,,0.0,3.1
2021-02-15,0.8382948724798237,0.034,16.67,"rain,snow",0.0,3.0
2021-02-16,0.8190670835738265,0.63,50.0,"rain,snow",0.0,2.7
2021-02-17,0.828941252837336,0.0,0.0,,0.0,2.3
2021-02-18,0.835200192730439,0.092,20.83,"rain,snow",0.6,2.4
2021-02-19,0.7485446760017966,0.426,83.33,"rain,snow",1.3,3.3
2021-02-20,0.715771502238637,0.0,0.0,snow,0.5,4.4
2021-02-21,0.8131993335841351,0.0,0.0,,0.0,4.4
2021-02-22,0.8455980045129454,0.178,29.17,rain,0.0,4.0
2021-02-23,0.8786781340299852,0.0,0.0,,0.0,3.4
2021-02-24,0.8403196109867928,0.0,0.0,,0.0,3.1
2021-02-25,0.8726355633738917,0.0,0.0,,0.0,2.9
2021-02-26,0.8395306344829037,0.0,0.0,,0.0,2.9
2021-02-27,0.8205032929298105,0.179,33.33,"rain,snow",0.0,2.8
2021-02-28,0.7811814076113665,0.0,0.0,,0.0,2.4
2021-03-01,0.7910695038628951,0.208,41.67,rain,0.0,2.2
2021-03-02,0.8819979188303156,0.0,0.0,,0.0,1.9
2021-03-03,0.8434195185692198,0.0,0.0,,0.0,1.9
2021-03-04,0.8664290862345967,0.0,0.0,,0.0,1.8
2021-03-05,0.8455617617058376,0.0,0.0,,0.0,1.6
2021-03-06,0.752622526149054,0.0,0.0,,0.0,1.6
2021-03-07,0.8045131472232637,0.0,0.0,,0.0,1.6
2021-03-08,0.8214842042290722,0.0,0.0,,0.0,1.6
2021-03-09,0.8164144738609891,0.0,0.0,,0.0,1.5
2021-03-10,0.776288978321382,0.0,0.0,,0.0,1.2
2021-03-11,0.8061305870900028,0.0,0.0,,0.0,0.8
2021-03-12,0.7943968174107697,0.0,0.0,,0.0,0.1
2021-03-13,0.7602616191012007,0.0,0.0,,0.0,0.0
2021-03-14,0.7557665945496584,0.0,0.0,,0.0,0.0
2021-03-15,0.8364305925130979,0.0,0.0,,0.0,0.0
2021-03-16,0.8596225221581383,0.0,0.0,,0.0,0.0
2021-03-17,0.8305456272123012,0.0,0.0,,0.0,0.0
2021-03-18,0.9013248489336536,0.602,33.33,rain,0.0,0.0
2021-03-19,0.8555092243534872,0.02,12.5,rain,0.0,0.1
2021-03-20,0.7982680420580439,0.0,0.0,,0.0,0.0
2021-03-21,0.744072162168453,0.0,0.0,,0.0,0.0
2021-03-22,0.8931804277671236,0.0,0.0,,0.0,0.0
2021-03-23,0.891278233993025,0.0,0.0,,0.0,0.0
2021-03-24,0.904152796031075,0.0,0.0,,0.0,0.0
2021-03-25,0.8815846253044829,0.128,29.17,rain,0.0,0.0
2021-03-26,0.8850916938863919,0.011,8.33,rain,0.0,0.0
2021-03-27,0.8019199061537038,0.0,0.0,,0.0,0.0
2021-03-28,0.911270906630582,0.549,37.5,rain,0.0,0.0
2021-03-29,0.8861397184980891,0.13,12.5,rain,0.0,0.0
2021-03-30,0.9076105425328675,0.0,0.0,,0.0,0.0
2021-03-31,0.855635683371119,0.006,4.17,rain,0.0,0.0
2021-04-01,0.8117147828321342,1.081,45.83,rain,0.0,0.0
2021-04-02,0.8238231371143812,0.0,0.0,,0.0,0.0
2021-04-03,0.8130302617509905,0.0,0.0,,0.0,0.0
2021-04-04,0.8607035253806732,0.0,0.0,,0.0,0.0
2021-04-05,0.8769033787414953,0.0,0.0,,0.0,0.0
2021-04-06,0.8958099493799401,0.0,0.0,,0.0,0.0
2021-04-07,0.8809589332822725,0.0,0.0,,0.0,0.0
2021-04-08,0.8759510500774914,0.0,0.0,,0.0,0.0
2021-04-09,0.8095815257798751,0.0,0.0,,0.0,0.0
2021-04-10,0.7689586584564264,0.0,0.0,,0.0,0.0
2021-04-11,0.7542572684605856,0.0,0.0,,0.0,0.0
2021-04-12,0.8708268129288004,0.002,8.33,rain,0.0,0.0
2021-04-13,0.8901998969636977,0.0,0.0,,0.0,0.0
2021-04-14,0.8703057135158093,0.0,0.0,,0.0,0.0
2021-04-15,0.8666216910386991,0.156,20.83,rain,0.0,0.0
2021-04-16,0.8587141633288851,1.644,100.0,"rain,snow",0.0,0.4
2021-04-17,0.761502269077508,0.088,33.33,rain,0.0,0.0
2021-04-18,0.8064500667792954,0.0,0.0,,0.0,0.0
2021-04-19,0.823930460492627,0.011,4.17,rain,0.0,0.0
2021-04-20,0.8367273860995306,0.0,0.0,,0.0,0.0
2021-04-21,0.8119561915491578,0.258,20.83,rain,0.0,0.0
2021-04-22,0.7138420423605895,0.0,0.0,,0.0,0.0
2021-04-23,0.811772473917781,0.0,0.0,,0.0,0.0
2021-04-24,0.7077698360316882,0.0,0.0,,0.0,0.0
2021-04-25,0.7737916441905733,0.123,20.83,rain,0.0,0.0
2021-04-26,0.7679497441995525,0.0,0.0,,0.0,0.0
2021-04-27,0.8354195107963103,0.0,0.0,,0.0,0.0
2021-04-28,0.8412702741197949,0.223,20.83,rain,0.0,0.0
2021-04-29,0.7461720160745472,0.774,50.0,rain,0.0,0.0
2021-04-30,0.7424908296332166,0.108,20.83,rain,0.0,0.0
2021-05-01,0.8655040593038315,0.126,12.5,rain,0.0,0.0
2021-05-02,0.7420230499012643,0.011,4.17,rain,0.0,0.0
2021-05-03,0.8127799291207675,0.011,4.17,rain,0.0,0.0
2021-05-04,0.8894671747763253,0.653,54.17,rain,0.0,0.0
2021-05-05,0.844195401318502,0.532,62.5,rain,0.0,0.0
2021-05-06,0.8643967938456163,0.012,8.33,rain,0.0,0.0
2021-05-07,0.8436408039919472,0.0,0.0,,0.0,0.0
2021-05-08,0.7590193208625566,0.0,0.0,,0.0,0.0
2021-05-09,0.7940718388075476,0.0,0.0,,0.0,0.0
2021-05-10,0.8194293659849405,0.343,25.0,rain,0.0,0.0
2021-05-11,0.8124536150657435,0.0,0.0,,0.0,0.0
2021-05-12,0.7679900663469494,0.0,0.0,,0.0,0.0
2021-05-13,0.7930871734544411,0.0,0.0,,0.0,0.0
2021-05-14,0.8074948045005432,0.0,0.0,,0.0,0.0
2021-05-15,0.8334016051940522,0.0,0.0,,0.0,0.0
2021-05-16,0.8358489582275144,0.011,8.33,rain,0.0,0.0
2021-05-17,0.7866801245894663,0.0,0.0,,0.0,0.0
2021-05-18,0.898143523605158,0.0,0.0,,0.0,0.0
2021-05-19,0.8242656898531342,0.0,0.0,,0.0,0.0
2021-05-20,0.7014891888910071,0.0,0.0,,0.0,0.0
2021-05-21,0.7284276297671493,0.0,0.0,,0.0,0.0
2021-05-22,0.8398770487865547,0.0,0.0,,0.0,0.0
2021-05-23,0.7880199432562923,0.0,0.0,,0.0,0.0
2021-05-24,0.947250738705384,0.0,0.0,,0.0,0.0
2021-05-25,0.9289281967043792,0.0,0.0,,0.0,0.0
2021-05-26,0.8634065650071373,0.206,8.33,rain,0.0,0.0
2021-05-27,0.8206419622228743,0.076,16.67,rain,0.0,0.0
2021-05-28,0.8488214094886888,0.516,16.67,rain,0.0,0.0
2021-05-29,0.7349397872322456,1.661,75.0,rain,0.0,0.0
2021-05-30,0.7676636890890612,0.716,62.5,rain,0.0,0.0
2021-05-31,0.887298481400117,0.164,37.5,rain,0.0,0.0
2021-06-01,0.8973567076562624,0.0,0.0,,0.0,0.0
2021-06-02,0.8240416595813276,0.0,0.0,,0.0,0.0
2021-06-03,0.8758433276761037,0.0,0.0,,0.0,0.0
2021-06-04,0.8415774320321396,0.102,12.5,rain,0.0,0.0
2021-06-05,0.8934660752397307,0.0,0.0,,0.0,0.0
2021-06-06,0.7612712157467113,0.0,0.0,,0.0,0.0
2021-06-07,0.8920850427040803,0.0,0.0,,0.0,0.0
2021-06-08,0.8012414109737194,0.004,12.5,rain,0.0,0.0
2021-06-09,0.8365365895973578,0.047,16.67,rain,0.0,0.0
2021-06-10,0.8157255522340209,0.0,0.0,,0.0,0.0
2021-06-11,0.8760587951582641,0.006,4.17,rain,0.0,0.0
2021-06-12,0.8074717619459898,0.666,37.5,rain,0.0,0.0
2021-06-13,0.8085949231433135,0.0,0.0,,0.0,0.0
2021-06-14,0.818472294997889,0.543,33.33,rain,0.0,0.0
2021-06-15,0.8201799041718052,0.011,4.17,rain,0.0,0.0
2021-06-16,0.8569929712304329,0.0,0.0,,0.0,0.0
2021-06-17,0.8564716337653209,0.0,0.0,,0.0,0.0
2021-06-18,0.8536195530603667,0.0,0.0,,0.0,0.0
2021-06-19,0.8074442131495281,0.008,8.33,rain,0.0,0.0
2021-06-20,0.8256927120998879,0.001,4.17,rain,0.0,0.0
2021-06-21,0.8512081253178507,0.0,0.0,,0.0,0.0
2021-06-22,0.8527174579293557,0.892,33.33,rain,0.0,0.0
2021-06-23,0.8598981132641015,0.005,8.33,rain,0.0,0.0
2021-06-24,0.8793514639774305,0.0,0.0,,0.0,0.0
2021-06-25,0.8690892145429869,0.099,29.17,rain,0.0,0.0
2021-06-26,0.7056441729281979,0.0,0.0,,0.0,0.0
2021-06-27,0.906637754039337,0.0,0.0,,0.0,0.0
2021-06-28,0.8621059736029998,0.0,0.0,,0.0,0.0
2021-06-29,0.8203482925470051,0.0,0.0,,0.0,0.0
2021-06-30,0.8263003407685261,0.197,20.83,rain,0.0,0.0
2021-07-01,0.8497657284303014,0.879,25.0,rain,0.0,0.0
2021-07-02,0.862084703861389,1.963,79.17,rain,0.0,0.0
2021-07-03,0.8900090043774062,1.536,95.83,rain,0.0,0.0
2021-07-04,0.850238114822384,0.393,25.0,rain,0.0,0.0
2021-07-05,0.9023632953762516,0.011,4.17,rain,0.0,0.0
2021-07-06,0.8417101032269454,0.272,25.0,rain,0.0,0.0
2021-07-07,0.8236383057700435,0.071,4.17,rain,0.0,0.0
2021-07-08,0.847723289010911,0.242,25.0,rain,0.0,0.0
2021-07-09,0.8564110906032402,2.131,66.67,rain,0.0,0.0
2021-07-10,0.8593117856349891,0.148,20.83,rain,0.0,0.0
2021-07-11,0.8759878247463845,0.029,8.33,rain,0.0,0.0
2021-07-12,0.8432871547599805,1.205,33.33,rain,0.0,0.0
2021-07-13,0.8676442189623876,0.012,8.33,rain,0.0,0.0
2021-07-14,0.8689028415764395,0.0,0.0,,0.0,0.0
2021-07-15,0.8575287832846186,0.0,0.0,,0.0,0.0
2021-07-16,0.7777877962432459,0.018,4.17,rain,0.0,0.0
2021-07-17,0.7063770700145596,0.193,25.0,rain,0.0,0.0
2021-07-18,0.721275852967436,0.297,50.0,rain,0.0,0.0
2021-07-19,0.8431923748038943,0.005,8.33,rain,0.0,0.0
2021-07-20,0.8674883131187465,0.0,0.0,,0.0,0.0
2021-07-21,0.8746784411047865,0.021,8.33,rain,0.0,0.0
2021-07-22,0.8122503723027692,0.0,0.0,,0.0,0.0
2021-07-23,0.8163778976320692,0.0,0.0,,0.0,0.0
2021-07-24,0.7352895643911318,0.0,0.0,,0.0,0.0
2021-07-25,0.8155942724171464,0.146,25.0,rain,0.0,0.0
2021-07-26,0.7994838828757844,0.0,0.0,,0.0,0.0
2021-07-27,0.8430466736458242,0.109,4.17,rain,0.0,0.0
2021-07-28,0.816722356454592,0.132,8.33,rain,0.0,0.0
2021-07-29,0.8022754977318489,0.0,0.0,,0.0,0.0
2021-07-30,0.8181161604855283,0.153,20.83,rain,0.0,0.0
2021-07-31,0.8087274409436057,0.0,0.0,,0.0,0.0
2021-08-01,0.7795862379190808,0.0,0.0,,0.0,0.0
2021-08-02,0.7460412551861522,0.0,0.0,,0.0,0.0
2021-08-03,0.7700422064458232,0.0,0.0,,0.0,0.0
2021-08-04,0.8231425211735772,0.042,16.67,rain,0.0,0.0
2021-08-05,0.8329428066450681,1.945,79.17,rain,0.0,0.0
2021-08-06,0.8560929823643383,0.0,0.0,,0.0,0.0
2021-08-07,0.8277500727429745,0.0,0.0,,0.0,0.0
2021-08-08,0.9429327409607752,0.0,0.0,,0.0,0.0
2021-08-09,0.8472235090224025,1.0,20.83,rain,0.0,0.0
2021-08-10,0.8424579947466383,0.088,20.83,rain,0.0,0.0
2021-08-11,0.8536567634436946,0.0,0.0,,0.0,0.0
2021-08-12,0.8294038994447803,0.006,4.17,rain,0.0,0.0
2021-08-13,0.8372301815390237,0.0,0.0,,0.0,0.0
2021-08-14,0.8631174738497698,0.011,8.33,rain,0.0,0.0
2021-08-15,0.8210773567965824,0.0,0.0,,0.0,0.0
2021-08-16,0.754688459026952,0.0,0.0,,0.0,0.0
2021-08-17,0.7623943886455161,0.0,0.0,,0.0,0.0
2021-08-18,0.8150673484846639,0.0,0.0,,0.0,0.0
2021-08-19,0.8047819726452485,1.091,25.0,rain,0.0,0.0
2021-08-20,0.7296560787553465,0.046,8.33,rain,0.0,0.0
2021-08-21,0.7416143643366135,0.0,0.0,,0.0,0.0
2021-08-22,0.785716474747876,0.737,33.33,rain,0.0,0.0
2021-08-23,0.7908332795034144,1.185,25.0,rain,0.0,0.0
2021-08-24,0.7649062266461761,0.439,8.33,rain,0.0,0.0
2021-08-25,0.8028603965128782,0.0,0.0,,0.0,0.0
2021-08-26,0.7846373419310979,0.0,0.0,,0.0,0.0
2021-08-27,0.7246670351942979,0.0,0.0,,0.0,0.0
2021-08-28,0.7183243781505844,0.072,12.5,rain,0.0,0.0
2021-08-29,0.911965618358112,0.072,12.5,rain,0.0,0.0
2021-08-30,0.7946974197861851,0.0,0.0,,0.0,0.0
2021-08-31,0.811414313430372,0.018,4.17,rain,0.0,0.0
2021-09-01,0.8267162617568133,0.822,45.83,rain,0.0,0.0
2021-09-02,0.8232404340857911,3.368,37.5,rain,0.0,0.0
2021-09-03,0.7761007058770584,0.0,0.0,,0.0,0.0
2021-09-04,0.784566161538469,0.0,0.0,,0.0,0.0
